module,number of nodes,tasks per node,iteration,mode,model,seed,person count,item count,iterations,burnin,batch size,mean,variance,unif,size,time in seconds,a correlation,g correlation,th correlation
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,8,7.789,0.999708,0.999957,0.934125
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,8,8.57,0.999599,0.99995,0.96862
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,8,9.076,0.999599,0.99995,0.96862
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,8,8.567,0.999599,0.99995,0.96862
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,8,10.273,0.999684,0.999938,0.98512
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,8,10.284,0.999683,0.999938,0.98512
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,8,2.028,0.999709,0.999957,0.934125
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,8,2.5,0.999599,0.99995,0.96862
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,8,2.501,0.999599,0.99995,0.96862
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,8,2.501,0.999599,0.99995,0.96862
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,8,3.405,0.999683,0.999938,0.98512
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,8,3.4,0.999683,0.999938,0.98512
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,4,2.106,0.999708,0.999957,0.934136
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,4,2.972,0.999598,0.999949,0.968627
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,4,2.963,0.999598,0.999949,0.968627
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,4,2.965,0.999598,0.999949,0.968627
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,4,4.438,0.999683,0.999938,0.985122
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,4,4.435,0.999683,0.999938,0.985122
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,16,11.127,0.999704,0.999957,0.9341
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,16,11.598,0.999599,0.99995,0.968626
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,16,12.078,0.999601,0.99995,0.968626
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,16,11.62,0.9996,0.99995,0.968626
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,16,12.592,0.99968,0.999937,0.98512
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,16,12.598,0.99968,0.999937,0.98512
openmpi,1,1,3,cuda,2pno,1493659,50000,200,10000,5000,10,0,1,1,1,12.735,0.999682,0.999938,0.985124
openmpi,1,1,1,cuda,2pno,1493659,100000,20,10000,5000,10,0,1,1,1,3.643,0.999744,0.999961,0.852006
openmpi,1,1,2,cuda,2pno,1493659,100000,20,10000,5000,10,0,1,1,1,3.634,0.999744,0.999961,0.852006
openmpi,1,1,3,cuda,2pno,1493659,100000,20,10000,5000,10,0,1,1,1,3.645,0.999744,0.999961,0.852006
openmpi,1,1,1,cuda,2pno,1493659,100000,50,10000,5000,10,0,1,1,1,7.952,0.999746,0.999962,0.934599
openmpi,1,1,2,cuda,2pno,1493659,100000,50,10000,5000,10,0,1,1,1,7.98,0.999746,0.999962,0.934599
openmpi,1,1,3,cuda,2pno,1493659,100000,50,10000,5000,10,0,1,1,1,7.932,0.999746,0.999962,0.934599
openmpi,1,1,1,cuda,2pno,1493659,100000,100,10000,5000,10,0,1,1,1,15.686,0.999796,0.999973,0.968348
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,2,6.957,0.999683,0.999938,0.985122
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,2,2.472,0.999752,0.999962,0.851977
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,2,2.472,0.999752,0.999962,0.851977
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,2,2.472,0.999752,0.999962,0.851977
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,2,4.38,0.999748,0.999962,0.934588
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,2,4.38,0.999748,0.999962,0.934588
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,2,4.378,0.999748,0.999962,0.934588
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,2,7.26,0.999797,0.999973,0.968346
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,4,4.406,0.999683,0.999938,0.985122
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,4,1.889,0.999747,0.999962,0.85194
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,4,1.887,0.999747,0.999962,0.85194
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,4,1.889,0.999747,0.999962,0.85194
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,4,2.911,0.999748,0.999962,0.934572
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,4,2.915,0.999748,0.999962,0.934572
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,4,2.911,0.999748,0.999962,0.934572
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,4,4.327,0.999799,0.999973,0.968352
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,8,10.277,0.999684,0.999938,0.98512
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,8,8.108,0.99974,0.999962,0.851966
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,8,7.617,0.99974,0.999962,0.851965
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,8,7.593,0.99974,0.999962,0.851965
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,8,8.58,0.999745,0.999962,0.93459
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,8,8.587,0.999745,0.999962,0.93459
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,8,9.041,0.999744,0.999962,0.93459
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,8,10.088,0.999796,0.999973,0.96836
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,8,3.415,0.999683,0.999938,0.98512
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,8,1.874,0.99974,0.999962,0.851966
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,8,1.874,0.99974,0.999962,0.851966
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,8,1.873,0.99974,0.999962,0.851966
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,8,2.398,0.999745,0.999962,0.93459
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,8,2.396,0.999745,0.999962,0.93459
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,8,2.4,0.999745,0.999962,0.93459
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,8,3.27,0.999796,0.999973,0.96836
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,4,4.436,0.999683,0.999938,0.985122
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,4,1.906,0.999747,0.999962,0.85194
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,4,1.906,0.999747,0.999962,0.85194
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,4,1.904,0.999747,0.999962,0.85194
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,4,2.916,0.999748,0.999962,0.934572
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,4,2.909,0.999748,0.999962,0.934572
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,4,2.908,0.999748,0.999962,0.934572
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,4,4.35,0.999799,0.999973,0.968352
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,16,12.59,0.99968,0.999938,0.98512
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,16,11.504,0.999743,0.999962,0.851961
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,16,11.068,0.999745,0.999962,0.851961
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,100000,20,10000,5000,10,0,1,1,16,11.096,0.999744,0.999962,0.851961
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,16,11.525,0.999743,0.999961,0.934608
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,16,11.515,0.999744,0.999961,0.934608
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,100000,50,10000,5000,10,0,1,1,16,11.994,0.999744,0.999961,0.934608
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,16,12.255,0.999796,0.999973,0.968352
openmpi,1,1,2,cuda,2pno,1493659,100000,100,10000,5000,10,0,1,1,1,15.744,0.999796,0.999973,0.968348
openmpi,1,1,3,cuda,2pno,1493659,100000,100,10000,5000,10,0,1,1,1,15.71,0.999796,0.999973,0.968348
openmpi,1,1,1,cuda,2pno,1493659,100000,200,10000,5000,10,0,1,1,1,29.656,0.999864,0.999971,0.985125
openmpi,1,1,2,cuda,2pno,1493659,100000,200,10000,5000,10,0,1,1,1,29.659,0.999864,0.999971,0.985125
openmpi,1,1,3,cuda,2pno,1493659,100000,200,10000,5000,10,0,1,1,1,29.629,0.999864,0.999971,0.985125
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,2,7.273,0.999797,0.999973,0.968346
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,2,7.278,0.999797,0.999973,0.968346
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,2,13.201,0.999864,0.999971,0.985126
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,2,13.199,0.999864,0.999971,0.985126
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,4,4.332,0.999799,0.999973,0.968352
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,4,4.328,0.999799,0.999973,0.968352
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,4,7.028,0.999863,0.999971,0.985122
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,4,7.026,0.999863,0.999971,0.985122
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,8,10.071,0.999796,0.999973,0.96836
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,8,10.072,0.999796,0.999973,0.96836
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,8,12.942,0.999863,0.999971,0.985127
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,8,13.292,0.999862,0.999971,0.985127
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,8,3.266,0.999796,0.999973,0.96836
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,8,3.275,0.999796,0.999973,0.96836
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,8,4.777,0.999863,0.999971,0.985127
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,8,4.767,0.999863,0.999971,0.985127
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,4,4.356,0.999799,0.999973,0.968352
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,4,4.357,0.999799,0.999973,0.968352
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,4,7.065,0.999863,0.999971,0.985122
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,4,7.061,0.999863,0.999971,0.985122
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,16,12.251,0.999797,0.999973,0.968352
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,100000,100,10000,5000,10,0,1,1,16,12.246,0.999796,0.999973,0.968352
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,16,14.065,0.999863,0.999971,0.985126
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,16,14.487,0.999863,0.999971,0.985126
openmpi,1,1,1,cuda,2pno,1493659,500000,20,10000,5000,10,0,1,1,1,14.324,0.999936,0.999995,0.852464
openmpi,1,1,2,cuda,2pno,1493659,500000,20,10000,5000,10,0,1,1,1,14.307,0.999936,0.999995,0.852464
openmpi,1,1,3,cuda,2pno,1493659,500000,20,10000,5000,10,0,1,1,1,14.289,0.999936,0.999995,0.852464
openmpi,1,1,1,cuda,2pno,1493659,500000,50,10000,5000,10,0,1,1,1,38.359,0.999962,0.99999,0.934001
openmpi,1,1,2,cuda,2pno,1493659,500000,50,10000,5000,10,0,1,1,1,38.338,0.999962,0.99999,0.934001
openmpi,1,1,3,cuda,2pno,1493659,500000,50,10000,5000,10,0,1,1,1,38.378,0.999962,0.99999,0.934001
openmpi,1,1,1,cuda,2pno,1493659,500000,100,10000,5000,10,0,1,1,1,81.162,0.999964,0.999995,0.968495
openmpi,1,1,2,cuda,2pno,1493659,500000,100,10000,5000,10,0,1,1,1,81.106,0.999964,0.999995,0.968495
openmpi,1,1,3,cuda,2pno,1493659,500000,100,10000,5000,10,0,1,1,1,81.145,0.999964,0.999995,0.968495
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,2,13.202,0.999864,0.999971,0.985126
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,2,7.884,0.999938,0.999995,0.852453
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,2,7.872,0.999938,0.999995,0.852453
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,2,7.875,0.999938,0.999995,0.852453
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,2,19.532,0.999961,0.999989,0.933993
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,2,19.534,0.999961,0.999989,0.933993
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,2,19.537,0.999961,0.999989,0.933993
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,2,39.812,0.999965,0.999995,0.968498
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,2,39.804,0.999965,0.999995,0.968498
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,4,7.026,0.999863,0.999971,0.985122
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,4,4.624,0.999937,0.999995,0.852472
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,4,4.622,0.999937,0.999995,0.852472
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,4,4.621,0.999937,0.999995,0.852472
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,4,10.18,0.999962,0.999989,0.933992
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,4,10.17,0.999962,0.999989,0.933992
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,4,10.176,0.999962,0.999989,0.933992
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,4,20.347,0.999965,0.999995,0.968499
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,4,20.335,0.999965,0.999995,0.968499
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,8,12.936,0.999863,0.999971,0.985127
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,8,10.151,0.999936,0.999995,0.852447
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,8,10.144,0.999936,0.999995,0.852447
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,8,10.145,0.999936,0.999995,0.852447
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,8,15.331,0.999961,0.99999,0.933998
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,8,14.988,0.999961,0.99999,0.933998
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,8,14.984,0.999961,0.99999,0.933998
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,8,22.664,0.999965,0.999995,0.968498
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,8,22.643,0.999965,0.999995,0.968498
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,8,4.77,0.999863,0.999971,0.985127
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,8,3.203,0.999936,0.999995,0.852447
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,8,3.199,0.999936,0.999995,0.852447
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,8,3.199,0.999936,0.999995,0.852447
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,8,5.761,0.999961,0.99999,0.933998
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,8,5.754,0.999961,0.99999,0.933998
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,8,5.754,0.999961,0.99999,0.933998
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,8,9.573,0.999965,0.999995,0.968498
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,8,9.542,0.999965,0.999995,0.968498
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,4,7.061,0.999863,0.999971,0.985122
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,4,4.638,0.999937,0.999995,0.852472
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,4,4.635,0.999937,0.999995,0.852472
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,4,4.634,0.999937,0.999995,0.852472
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,4,10.178,0.999962,0.999989,0.933992
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,4,10.169,0.999962,0.999989,0.933992
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,4,10.173,0.999962,0.999989,0.933992
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,4,20.36,0.999965,0.999995,0.968499
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,4,20.35,0.999965,0.999995,0.968499
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,100000,200,10000,5000,10,0,1,1,16,14.046,0.999863,0.999971,0.985126
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,16,12.064,0.999937,0.999995,0.852464
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,16,12.077,0.999937,0.999995,0.852464
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,500000,20,10000,5000,10,0,1,1,16,12.049,0.999937,0.999995,0.852464
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,16,15.029,0.999961,0.999989,0.933996
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,16,14.577,0.999961,0.999989,0.933996
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,500000,50,10000,5000,10,0,1,1,16,14.58,0.999961,0.999989,0.933996
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,16,17.923,0.999965,0.999995,0.968497
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,16,17.886,0.999965,0.999995,0.968497
openmpi,1,1,1,cuda,2pno,1493659,500000,200,10000,5000,10,0,1,1,1,160.804,0.999967,0.999994,0.985162
openmpi,1,1,2,cuda,2pno,1493659,500000,200,10000,5000,10,0,1,1,1,160.831,0.999967,0.999994,0.985162
openmpi,1,1,3,cuda,2pno,1493659,500000,200,10000,5000,10,0,1,1,1,160.812,0.999967,0.999994,0.985162
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,2,39.82,0.999965,0.999995,0.968498
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,2,77.235,0.999967,0.999994,0.985161
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,2,77.247,0.999967,0.999994,0.985161
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,2,77.253,0.999967,0.999994,0.985161
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,4,20.347,0.999965,0.999995,0.968499
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,4,38.931,0.999967,0.999994,0.985161
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,4,38.939,0.999967,0.999994,0.985161
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,4,38.94,0.999967,0.999994,0.985161
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,8,22.989,0.999965,0.999995,0.968498
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,8,38.26,0.999967,0.999994,0.985161
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,8,38.271,0.999967,0.999994,0.985161
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,8,38.269,0.999967,0.999994,0.985161
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,8,9.541,0.999965,0.999995,0.968498
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,8,17.517,0.999967,0.999994,0.985161
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,8,17.545,0.999967,0.999994,0.985161
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,8,17.534,0.999967,0.999994,0.985161
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,4,20.355,0.999965,0.999995,0.968499
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,4,38.943,0.999967,0.999994,0.985161
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,4,38.951,0.999967,0.999994,0.985161
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,4,38.95,0.999967,0.999994,0.985161
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,500000,100,10000,5000,10,0,1,1,16,18.341,0.999965,0.999995,0.968497
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,16,24.786,0.999967,0.999994,0.985161
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,16,24.691,0.999967,0.999994,0.985161
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,500000,200,10000,5000,10,0,1,1,16,24.715,0.999967,0.999994,0.985161
openmpi,1,1,1,cuda,2pno,1493659,1000000,20,10000,5000,10,0,1,1,1,28.388,0.999985,0.999998,0.852309
openmpi,1,1,2,cuda,2pno,1493659,1000000,20,10000,5000,10,0,1,1,1,28.394,0.999985,0.999998,0.852309
openmpi,1,1,3,cuda,2pno,1493659,1000000,20,10000,5000,10,0,1,1,1,28.376,0.999985,0.999998,0.852309
openmpi,1,1,1,cuda,2pno,1493659,1000000,50,10000,5000,10,0,1,1,1,76.145,0.999981,0.999997,0.934266
openmpi,1,1,2,cuda,2pno,1493659,1000000,50,10000,5000,10,0,1,1,1,76.145,0.999981,0.999997,0.934266
